nodeType, nodeId, elementId, missingProperties
"Paragraph", "030-9900-FIN", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:400", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "030-CONTROLA-TITULOS", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:216", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "030-DIAS-POR-CUBRIR", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:302", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "030-MENOR-DE-30", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:375", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "030-PLAZO-2", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:268", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "030-PREGUNTA-ITIPOPE", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:246", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "030-VENTA", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:355", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "030-VENTA", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:515", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "035-PLAZO-3", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:269", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "03630000", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:271", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "03980000", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:272", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "040-0100-INICIO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:401", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "040-9900-FIN", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:403", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "040-ARMA-DETALLE", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:270", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "040-CLASIFICACION", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:296", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "040-IMPRIME-PLAZO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:227", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "040-MENOR-DE-90", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:376", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "040-PROCESA-DETALLE", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:253", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "04300000", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:273", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "050-0100-INICIO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:404", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "050-9900-FIN", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:406", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "050-IMPRIME-RENGLON", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:225", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "050-INICIALIZA-2", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:297", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "050-MENOR-DE-180", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:377", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "050-POSICION-COMPRAS", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:243", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "051-0100-INICIO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:407", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "051-9900-FIN", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:409", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "051-MENOR-DE-365", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:378", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "052-0100-INICIO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:410", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "052-9900-FIN", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:411", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "052-IMPRIME-TOTALES", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:379", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "055-0100-INICIO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:412", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "055-9900-FIN", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:414", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "055-POSICION-VENTAS", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:252", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "055-TOTALES-FINAL", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:380", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "057-0100-INICIO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:415", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "057-9900-FIN", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:416", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "057-IMPRIME-TOTALES-FINALES", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:381", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "060-0100-INICIO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:417", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "060-9900-FIN", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:425", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "060-GRUPO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:396", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "060-IMPRIME-TOTAL", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:224", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "060-MUEVE-EMICOB", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:242", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "060-PROCESO-2", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:298", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "061-0100-INICIO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:426", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "061-9900-FIN", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:427", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
